id,categoria,pergunta,resposta,rota,ok,fonte
"800","ACERVO_LISTA","rapidinho produtos lista 1","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"801","VARIACAO","só tem whey formato reels #52","Não encontrei «whey formato reels #52» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"802","ACERVO_INFO","só tem whey na loja ref 52?","Não encontrei «whey na loja ref 52» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"803","IDENTIDADE","só quem é vc ref 52","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"804","CONVERSA_GERAL","só dúvida geral 2 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"805","DATA_HORA","só que dia é hoje consulta 12","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"806","ACERVO_LISTA","só produtos lista 2","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"807","VARIACAO","me diz info creatina formato banner #53","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"808","ACERVO_INFO","me diz tem creatina na loja ref 53?","Não encontrei «creatina na loja ref 53» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"809","IDENTIDADE","me diz qual nome ref 53","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"810","CONVERSA_GERAL","me diz dúvida geral 3 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"811","DATA_HORA","me diz que dia é hoje consulta 13","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"812","ACERVO_LISTA","me diz produtos lista 3","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"813","VARIACAO","detalhe whey de chocolate formato feed #54","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"814","ACERVO_INFO","tem whey de chocolate na loja ref 54?","Não encontrei «whey de chocolate na loja ref 54» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"815","IDENTIDADE","pra que serve ref 54","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"816","CONVERSA_GERAL","dúvida geral 4 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"817","DATA_HORA","que dia é hoje consulta 14","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"818","ACERVO_LISTA","produtos lista 4","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"819","VARIACAO","oi foto monster formato stories #55","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"820","ACERVO_INFO","oi tem monster na loja ref 55?","Não encontrei «monster na loja ref 55» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"821","IDENTIDADE","oi como funciona ref 55","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"822","CONVERSA_GERAL","oi dúvida geral 5 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"823","DATA_HORA","oi que dia é hoje consulta 15","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"824","ACERVO_LISTA","oi produtos lista 5","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"825","VARIACAO","bom dia lista creatina growth formato 1:1 #56","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"826","ACERVO_INFO","bom dia tem creatina growth na loja ref 56?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"827","IDENTIDADE","bom dia quem é vc ref 56","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"828","CONVERSA_GERAL","bom dia dúvida geral 6 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"829","DATA_HORA","bom dia que dia é hoje consulta 16","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"830","ACERVO_LISTA","bom dia produtos lista 6","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"831","VARIACAO","rapidinho busca powerade formato carrossel #57","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"832","ACERVO_INFO","rapidinho tem powerade na loja ref 57?","Não encontrei «powerade na loja ref 57» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"833","IDENTIDADE","rapidinho qual nome ref 57","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"834","CONVERSA_GERAL","rapidinho dúvida geral 7 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"835","DATA_HORA","rapidinho que dia é hoje consulta 17","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"836","ACERVO_LISTA","rapidinho produtos lista 7","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"837","VARIACAO","só mostra whey formato reels #58","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"838","ACERVO_INFO","só tem whey na loja ref 58?","Não encontrei «whey na loja ref 58» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"839","IDENTIDADE","só pra que serve ref 58","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"840","CONVERSA_GERAL","só dúvida geral 8 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"841","DATA_HORA","só que dia é hoje consulta 18","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"842","ACERVO_LISTA","só produtos lista 8","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"843","VARIACAO","me diz cadê creatina formato banner #59","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"844","ACERVO_INFO","me diz tem creatina na loja ref 59?","Não encontrei «creatina na loja ref 59» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"845","IDENTIDADE","me diz como funciona ref 59","Você conversa comigo aqui; para arte, o painel da FYT mostra um resumo do pedido antes da prévia. Produtos e campanhas vêm do que está em Mídias e Contextos.","identity","true","deterministic"
"846","CONVERSA_GERAL","me diz dúvida geral 9 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"847","DATA_HORA","me diz que dia é hoje consulta 19","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"848","ACERVO_LISTA","me diz produtos lista 9","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"849","VARIACAO","tem whey de chocolate formato feed #60","Não encontrei «whey de chocolate formato feed #60» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"850","ACERVO_INFO","tem whey de chocolate na loja ref 60?","Não encontrei «whey de chocolate na loja ref 60» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"851","IDENTIDADE","quem é vc ref 60","Sou o Tuma IA, assistente de criação de artes da FYT. Ajudo com posts e conteúdo pro Instagram — falo como alguém do marketing de vocês.","identity","true","deterministic"
"852","CONVERSA_GERAL","dúvida geral 10 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"853","DATA_HORA","que dia é hoje consulta 0","Hoje é segunda-feira, 1 de junho de 2026 (horário de Brasília, 23:34).","out_of_scope","true","deterministic"
"854","ACERVO_LISTA","produtos lista 10","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"855","VARIACAO","oi info monster formato stories #61","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"856","ACERVO_INFO","oi tem monster na loja ref 61?","Não encontrei «monster na loja ref 61» cadastrado em Mídias da FYT. Se for produto novo, cadastre a imagem no painel com esse nome.","acervo","true","deterministic"
"857","IDENTIDADE","oi qual nome ref 61","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"858","CONVERSA_GERAL","oi dúvida geral 11 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"859","ACERVO_LISTA","oi produtos lista 11","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
"860","VARIACAO","bom dia detalhe creatina growth formato 1:1 #62","Sobre isso, na FYT o que importa é o que está em Mídias — quer listar produtos ou montar post?","canonical","true","canonical"
"861","ACERVO_INFO","bom dia tem creatina growth na loja ref 62?","Sim — temos creatina growth no acervo da FYT.","acervo","true","deterministic"
"862","IDENTIDADE","bom dia pra que serve ref 62","Sirvo a FYT no marketing visual: listo produtos das fotos em Mídias, explico a empresa e contextos cadastrados, e monto posts/artes pro Instagram. Quando você pedir uma arte, o painel mostra o resumo antes da prévia.","identity","true","deterministic"
"863","CONVERSA_GERAL","bom dia dúvida geral 12 sobre painel","Me conta com mais clareza — na FYT ajudo com produtos em Mídias, posts/artes e dados da empresa.","canonical","true","canonical"
"864","ACERVO_LISTA","bom dia produtos lista 12","Na FYT posso ajudar com Mídias, posts e informações cadastradas — o que você precisa?","canonical","true","canonical"
